DATE,TIME,YEAR,MONTH,DAY,WEEKDAY,HOUR,ACCLOC,IMPACTYPE
2016-02-13,,2016,2,13,Saturday,,Non Intersection,Pedestrian Collisions
2016-02-18,,2016,2,18,Thursday,,At Intersection,Pedestrian Collisions
2016-02-18,,2016,2,18,Thursday,,At Intersection,Pedestrian Collisions
2016-02-18,,2016,2,18,Thursday,,At Intersection,Pedestrian Collisions
2016-02-18,,2016,2,18,Thursday,,At Intersection,Pedestrian Collisions
2016-02-20,,2016,2,20,Saturday,,At Intersection,Cyclist Collisions
2016-02-20,,2016,2,20,Saturday,,At Intersection,Cyclist Collisions
2016-02-21,,2016,2,21,Sunday,,At/Near Private Drive,Pedestrian Collisions
2016-02-21,,2016,2,21,Sunday,,At/Near Private Drive,Pedestrian Collisions
2016-02-21,,2016,2,21,Sunday,,At/Near Private Drive,Pedestrian Collisions
2016-02-21,,2016,2,21,Sunday,,At/Near Private Drive,Pedestrian Collisions
2016-02-21,,2016,2,21,Sunday,,At/Near Private Drive,Pedestrian Collisions
2016-02-23,,2016,2,23,Tuesday,,Non Intersection,Pedestrian Collisions
2016-02-23,,2016,2,23,Tuesday,,Non Intersection,Pedestrian Collisions
2016-02-25,,2016,2,25,Thursday,,At Intersection,Pedestrian Collisions
2016-02-25,,2016,2,25,Thursday,,At Intersection,Pedestrian Collisions
2016-02-25,,2016,2,25,Thursday,,Non Intersection,Pedestrian Collisions
2016-02-25,,2016,2,25,Thursday,,Non Intersection,Pedestrian Collisions
2016-02-28,,2016,2,28,Sunday,,At Intersection,Turning Movement
2016-02-28,,2016,2,28,Sunday,,At Intersection,Turning Movement
2016-02-28,,2016,2,28,Sunday,,At Intersection,Turning Movement
2016-02-29,,2016,2,29,Monday,,Non Intersection,Pedestrian Collisions
2016-02-29,,2016,2,29,Monday,,Non Intersection,Pedestrian Collisions
2016-02-29,,2016,2,29,Monday,,Non Intersection,Pedestrian Collisions
2016-02-29,,2016,2,29,Monday,,Non Intersection,Pedestrian Collisions
2016-03-01,,2016,3,1,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-01,,2016,3,1,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-01,,2016,3,1,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-03,,2016,3,3,Thursday,,Intersection Related,Approaching
2016-03-03,,2016,3,3,Thursday,,Intersection Related,Approaching
2016-03-03,,2016,3,3,Thursday,,Intersection Related,Approaching
2016-03-03,,2016,3,3,Thursday,,Intersection Related,Approaching
2016-03-04,,2016,3,4,Friday,,Intersection Related,Pedestrian Collisions
2016-03-04,,2016,3,4,Friday,,Intersection Related,Pedestrian Collisions
2016-03-08,,2016,3,8,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-08,,2016,3,8,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-09,,2016,3,9,Wednesday,,At Intersection,Pedestrian Collisions
2016-03-09,,2016,3,9,Wednesday,,At Intersection,Pedestrian Collisions
2016-03-09,,2016,3,9,Wednesday,,,Rear End
2016-03-11,,2016,3,11,Friday,,At Intersection,Turning Movement
2016-03-11,,2016,3,11,Friday,,At Intersection,Turning Movement
2016-03-11,,2016,3,11,Friday,,At Intersection,Turning Movement
2016-03-12,,2016,3,12,Saturday,,At Intersection,Pedestrian Collisions
2016-03-12,,2016,3,12,Saturday,,At Intersection,Pedestrian Collisions
2016-03-12,,2016,3,12,Saturday,,At Intersection,Pedestrian Collisions
2016-03-12,,2016,3,12,Saturday,,At Intersection,Pedestrian Collisions
2016-03-12,,2016,3,12,Saturday,,At Intersection,Pedestrian Collisions
2016-03-13,,2016,3,13,Sunday,,Non Intersection,Pedestrian Collisions
2016-03-13,,2016,3,13,Sunday,,Non Intersection,Pedestrian Collisions
2016-03-13,,2016,3,13,Sunday,,Non Intersection,Pedestrian Collisions
2016-03-14,,2016,3,14,Monday,,Intersection Related,SMV Other
2016-03-14,,2016,3,14,Monday,,Intersection Related,SMV Other
2016-03-14,,2016,3,14,Monday,,At Intersection,Angle
2016-03-14,,2016,3,14,Monday,,At Intersection,Angle
2016-03-14,,2016,3,14,Monday,,At Intersection,Angle
2016-03-14,,2016,3,14,Monday,,Non Intersection,Pedestrian Collisions
2016-03-14,,2016,3,14,Monday,,Non Intersection,Pedestrian Collisions
2016-03-20,,2016,3,20,Sunday,,At Intersection,Angle
2016-03-20,,2016,3,20,Sunday,,At Intersection,Angle
2016-03-20,,2016,3,20,Sunday,,At Intersection,Angle
2016-03-20,,2016,3,20,Sunday,,At Intersection,Angle
2016-03-20,,2016,3,20,Sunday,,At Intersection,Angle
2016-03-20,,2016,3,20,Sunday,,At Intersection,Angle
2016-03-20,,2016,3,20,Sunday,,At Intersection,Angle
2016-03-20,,2016,3,20,Sunday,,At Intersection,Angle
2016-03-20,,2016,3,20,Sunday,,At Intersection,Rear End
2016-03-20,,2016,3,20,Sunday,,At Intersection,Rear End
2016-03-20,,2016,3,20,Sunday,,At Intersection,Rear End
2016-03-20,,2016,3,20,Sunday,,At Intersection,Rear End
2016-03-20,,2016,3,20,Sunday,,At Intersection,Rear End
2016-03-20,,2016,3,20,Sunday,,At Intersection,Cyclist Collisions
2016-03-20,,2016,3,20,Sunday,,At Intersection,Cyclist Collisions
2016-03-20,,2016,3,20,Sunday,,At Intersection,Cyclist Collisions
2016-03-20,,2016,3,20,Sunday,,Non Intersection,Approaching
2016-03-20,,2016,3,20,Sunday,,Non Intersection,Approaching
2016-03-20,,2016,3,20,Sunday,,Non Intersection,Approaching
2016-03-20,,2016,3,20,Sunday,,Non Intersection,Approaching
2016-03-20,,2016,3,20,Sunday,,Non Intersection,Approaching
2016-03-20,,2016,3,20,Sunday,,Non Intersection,Approaching
2016-03-22,,2016,3,22,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-22,,2016,3,22,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-23,,2016,3,23,Wednesday,,At/Near Private Drive,Turning Movement
2016-03-23,,2016,3,23,Wednesday,,At/Near Private Drive,Turning Movement
2016-03-23,,2016,3,23,Wednesday,,At/Near Private Drive,Turning Movement
2016-03-23,,2016,3,23,Wednesday,,Intersection Related,Pedestrian Collisions
2016-03-23,,2016,3,23,Wednesday,,Intersection Related,Pedestrian Collisions
2016-03-24,,2016,3,24,Thursday,,At Intersection,Angle
2016-03-24,,2016,3,24,Thursday,,At Intersection,Angle
2016-03-24,,2016,3,24,Thursday,,Intersection Related,Pedestrian Collisions
2016-03-24,,2016,3,24,Thursday,,Intersection Related,Pedestrian Collisions
2016-03-26,,2016,3,26,Saturday,,At Intersection,Pedestrian Collisions
2016-03-27,,2016,3,27,Sunday,,At Intersection,Turning Movement
2016-03-27,,2016,3,27,Sunday,,At Intersection,Turning Movement
2016-03-27,,2016,3,27,Sunday,,At Intersection,Turning Movement
2016-03-29,,2016,3,29,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-29,,2016,3,29,Tuesday,,Intersection Related,Pedestrian Collisions
2016-03-31,,2016,3,31,Thursday,,At Intersection,Cyclist Collisions
2016-03-31,,2016,3,31,Thursday,,At Intersection,Cyclist Collisions
2016-03-31,,2016,3,31,Thursday,,At Intersection,Cyclist Collisions
2016-03-31,,2016,3,31,Thursday,,Intersection Related,Pedestrian Collisions
2016-03-31,,2016,3,31,Thursday,,Intersection Related,Pedestrian Collisions
2016-03-31,,2016,3,31,Thursday,,At Intersection,Other
2016-03-31,,2016,3,31,Thursday,,At Intersection,Other
2016-04-01,,2016,4,1,Friday,,At Intersection,Turning Movement
2016-04-01,,2016,4,1,Friday,,At Intersection,Turning Movement
2016-04-01,,2016,4,1,Friday,,At Intersection,Turning Movement
2016-04-01,,2016,4,1,Friday,,At Intersection,Turning Movement
2016-04-03,,2016,4,3,Sunday,,Non Intersection,Approaching
2016-04-03,,2016,4,3,Sunday,,Non Intersection,Approaching
2016-04-03,,2016,4,3,Sunday,,Non Intersection,Approaching
2016-04-03,,2016,4,3,Sunday,,Non Intersection,Approaching
2016-04-03,,2016,4,3,Sunday,,Non Intersection,Approaching
2016-04-03,,2016,4,3,Sunday,,Non Intersection,Approaching
2016-04-03,,2016,4,3,Sunday,,Non Intersection,Approaching
2016-04-03,,2016,4,3,Sunday,,Non Intersection,Approaching
2016-04-05,,2016,4,5,Tuesday,,Non Intersection,Turning Movement
2016-04-05,,2016,4,5,Tuesday,,Non Intersection,Turning Movement
2016-04-06,,2016,4,6,Wednesday,,Intersection Related,Pedestrian Collisions
2016-04-06,,2016,4,6,Wednesday,,Intersection Related,Pedestrian Collisions
2016-04-06,,2016,4,6,Wednesday,,Intersection Related,Pedestrian Collisions
2016-04-06,,2016,4,6,Wednesday,,At Intersection,Pedestrian Collisions
2016-04-06,,2016,4,6,Wednesday,,At Intersection,Pedestrian Collisions
2016-04-08,,2016,4,8,Friday,,Intersection Related,Angle
2016-04-08,,2016,4,8,Friday,,Intersection Related,Angle
2016-04-09,,2016,4,9,Saturday,,Intersection Related,Angle
2016-04-09,,2016,4,9,Saturday,,Intersection Related,Angle
2016-04-10,,2016,4,10,Sunday,,Intersection Related,Rear End
2016-04-10,,2016,4,10,Sunday,,Intersection Related,Rear End
2016-04-10,,2016,4,10,Sunday,,Intersection Related,Rear End
2016-04-10,,2016,4,10,Sunday,,Intersection Related,Rear End
2016-04-10,,2016,4,10,Sunday,,Intersection Related,Rear End
2016-04-10,,2016,4,10,Sunday,,Intersection Related,Rear End
2016-04-10,,2016,4,10,Sunday,,Non Intersection,Pedestrian Collisions
2016-04-10,,2016,4,10,Sunday,,Non Intersection,Pedestrian Collisions
2016-04-11,,2016,4,11,Monday,,At Intersection,Turning Movement
2016-04-11,,2016,4,11,Monday,,At Intersection,Turning Movement
2016-04-14,,2016,4,14,Thursday,,At Intersection,Approaching
2016-04-14,,2016,4,14,Thursday,,At Intersection,Approaching
2016-04-14,,2016,4,14,Thursday,,At Intersection,Approaching
2016-04-22,,2016,4,22,Friday,,Intersection Related,Pedestrian Collisions
2016-04-22,,2016,4,22,Friday,,Intersection Related,Pedestrian Collisions
2016-04-23,,2016,4,23,Saturday,,Non Intersection,SMV Other
2016-04-23,,2016,4,23,Saturday,,Non Intersection,SMV Other
2016-04-25,,2016,4,25,Monday,,At Intersection,Pedestrian Collisions
2016-04-25,,2016,4,25,Monday,,At Intersection,Pedestrian Collisions
2016-04-25,,2016,4,25,Monday,,Non Intersection,Pedestrian Collisions
2016-04-25,,2016,4,25,Monday,,Non Intersection,Pedestrian Collisions
2016-04-26,,2016,4,26,Tuesday,,At Intersection,Angle
2016-04-26,,2016,4,26,Tuesday,,At Intersection,Angle
2016-04-27,,2016,4,27,Wednesday,,Non Intersection,Approaching
2016-04-27,,2016,4,27,Wednesday,,Non Intersection,Approaching
2016-04-27,,2016,4,27,Wednesday,,Non Intersection,Approaching
2016-04-27,,2016,4,27,Wednesday,,Non Intersection,Approaching
2016-04-27,,2016,4,27,Wednesday,,At Intersection,Cyclist Collisions
2016-04-27,,2016,4,27,Wednesday,,At Intersection,Cyclist Collisions
2016-04-29,,2016,4,29,Friday,,At Intersection,Cyclist Collisions
2016-04-29,,2016,4,29,Friday,,At Intersection,Cyclist Collisions
2016-04-29,,2016,4,29,Friday,,Non Intersection,Other
2016-04-29,,2016,4,29,Friday,,Non Intersection,Other
2016-05-01,,2016,5,1,Sunday,,Non Intersection,Pedestrian Collisions
2016-05-01,,2016,5,1,Sunday,,Non Intersection,Pedestrian Collisions
2016-05-03,,2016,5,3,Tuesday,,Intersection Related,Pedestrian Collisions
2016-05-03,,2016,5,3,Tuesday,,Intersection Related,Pedestrian Collisions
2016-05-03,,2016,5,3,Tuesday,,At Intersection,Turning Movement
2016-05-03,,2016,5,3,Tuesday,,At Intersection,Turning Movement
2016-05-03,,2016,5,3,Tuesday,,Non Intersection,Pedestrian Collisions
2016-05-03,,2016,5,3,Tuesday,,Non Intersection,Pedestrian Collisions
2016-05-03,,2016,5,3,Tuesday,,Non Intersection,SMV Other
2016-05-06,,2016,5,6,Friday,,Intersection Related,Approaching
2016-05-06,,2016,5,6,Friday,,Intersection Related,Approaching
2016-05-06,,2016,5,6,Friday,,Intersection Related,Approaching
2016-05-06,,2016,5,6,Friday,,Intersection Related,Approaching
2016-05-06,,2016,5,6,Friday,,At/Near Private Drive,Pedestrian Collisions
2016-05-06,,2016,5,6,Friday,,At/Near Private Drive,Pedestrian Collisions
2016-05-06,,2016,5,6,Friday,,Non Intersection,Other
2016-05-06,,2016,5,6,Friday,,Non Intersection,Other
2016-05-07,,2016,5,7,Saturday,,Intersection Related,Pedestrian Collisions
2016-05-07,,2016,5,7,Saturday,,Intersection Related,Pedestrian Collisions
2016-05-08,,2016,5,8,Sunday,,Intersection Related,Sideswipe
2016-05-08,,2016,5,8,Sunday,,Intersection Related,Sideswipe
2016-05-10,,2016,5,10,Tuesday,,At Intersection,Cyclist Collisions
2016-05-10,,2016,5,10,Tuesday,,At Intersection,Cyclist Collisions
2016-05-15,,2016,5,15,Sunday,,Non Intersection,Cyclist Collisions
2016-05-15,,2016,5,15,Sunday,,Non Intersection,Cyclist Collisions
2016-05-17,,2016,5,17,Tuesday,,Non Intersection,Pedestrian Collisions
2016-05-17,,2016,5,17,Tuesday,,Non Intersection,Pedestrian Collisions
2016-05-17,,2016,5,17,Tuesday,,Non Intersection,Pedestrian Collisions
2016-05-17,,2016,5,17,Tuesday,,At Intersection,Turning Movement
2016-05-17,,2016,5,17,Tuesday,,At Intersection,Turning Movement
2016-05-18,,2016,5,18,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-18,,2016,5,18,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-18,,2016,5,18,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-18,,2016,5,18,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-18,,2016,5,18,Wednesday,,At/Near Private Drive,Cyclist Collisions
2016-05-18,,2016,5,18,Wednesday,,At/Near Private Drive,Cyclist Collisions
2016-05-18,,2016,5,18,Wednesday,,At/Near Private Drive,Cyclist Collisions
2016-05-19,,2016,5,19,Thursday,,At Intersection,Turning Movement
2016-05-19,,2016,5,19,Thursday,,At Intersection,Turning Movement
2016-05-19,,2016,5,19,Thursday,,Intersection Related,Rear End
2016-05-19,,2016,5,19,Thursday,,Intersection Related,Rear End
2016-05-20,,2016,5,20,Friday,,At Intersection,Pedestrian Collisions
2016-05-20,,2016,5,20,Friday,,At Intersection,Pedestrian Collisions
2016-05-20,,2016,5,20,Friday,,At Intersection,Pedestrian Collisions
2016-05-20,,2016,5,20,Friday,,At Intersection,Pedestrian Collisions
2016-05-21,,2016,5,21,Saturday,,Non Intersection,SMV Other
2016-05-22,,2016,5,22,Sunday,,At Intersection,Pedestrian Collisions
2016-05-22,,2016,5,22,Sunday,,At Intersection,Pedestrian Collisions
2016-05-22,,2016,5,22,Sunday,,At Intersection,Pedestrian Collisions
2016-05-24,,2016,5,24,Tuesday,,Non Intersection,Rear End
2016-05-24,,2016,5,24,Tuesday,,Non Intersection,Rear End
2016-05-24,,2016,5,24,Tuesday,,Non Intersection,Rear End
2016-05-24,,2016,5,24,Tuesday,,Non Intersection,Rear End
2016-05-24,,2016,5,24,Tuesday,,Non Intersection,Rear End
2016-05-25,,2016,5,25,Wednesday,,At Intersection,Rear End
2016-05-25,,2016,5,25,Wednesday,,At Intersection,Rear End
2016-05-25,,2016,5,25,Wednesday,,At Intersection,Rear End
2016-05-25,,2016,5,25,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-25,,2016,5,25,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-25,,2016,5,25,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-25,,2016,5,25,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-25,,2016,5,25,Wednesday,,Non Intersection,Pedestrian Collisions
2016-05-27,,2016,5,27,Friday,,At Intersection,Pedestrian Collisions
2016-05-27,,2016,5,27,Friday,,At Intersection,Pedestrian Collisions
2016-05-27,,2016,5,27,Friday,,At Intersection,Pedestrian Collisions
2016-05-27,,2016,5,27,Friday,,At Intersection,Turning Movement
2016-05-27,,2016,5,27,Friday,,At Intersection,Turning Movement
2016-05-27,,2016,5,27,Friday,,At Intersection,Turning Movement
2016-05-28,,2016,5,28,Saturday,,At Intersection,Turning Movement
2016-05-28,,2016,5,28,Saturday,,At Intersection,Turning Movement
2016-05-28,,2016,5,28,Saturday,,Non Intersection,Approaching
2016-05-28,,2016,5,28,Saturday,,Non Intersection,Approaching
2016-05-28,,2016,5,28,Saturday,,Non Intersection,Approaching
2016-05-28,,2016,5,28,Saturday,,At Intersection,Cyclist Collisions
2016-05-28,,2016,5,28,Saturday,,At Intersection,Cyclist Collisions
2016-05-29,,2016,5,29,Sunday,,At/Near Private Drive,Turning Movement
2016-05-29,,2016,5,29,Sunday,,At/Near Private Drive,Turning Movement
2016-05-29,,2016,5,29,Sunday,,At/Near Private Drive,Turning Movement
2016-05-30,,2016,5,30,Monday,,At Intersection,Turning Movement
2016-05-30,,2016,5,30,Monday,,At Intersection,Turning Movement
2016-05-30,,2016,5,30,Monday,,At Intersection,Turning Movement
2016-05-30,,2016,5,30,Monday,,Non Intersection,Rear End
2016-05-30,,2016,5,30,Monday,,Non Intersection,Rear End
2016-05-30,,2016,5,30,Monday,,Non Intersection,Rear End
2016-05-30,,2016,5,30,Monday,,Non Intersection,Rear End
2016-05-30,,2016,5,30,Monday,,Non Intersection,Other
2016-05-31,,2016,5,31,Tuesday,,Non Intersection,Rear End
2016-05-31,,2016,5,31,Tuesday,,Non Intersection,Rear End
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Turning Movement
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Turning Movement
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Turning Movement
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Turning Movement
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Turning Movement
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Pedestrian Collisions
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Pedestrian Collisions
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Pedestrian Collisions
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Pedestrian Collisions
2016-05-31,,2016,5,31,Tuesday,,At Intersection,Pedestrian Collisions
2016-06-01,,2016,6,1,Wednesday,,At Intersection,SMV Other
2016-06-01,,2016,6,1,Wednesday,,At Intersection,SMV Other
2016-06-01,,2016,6,1,Wednesday,,At Intersection,SMV Other
2016-06-01,,2016,6,1,Wednesday,,At Intersection,SMV Other
2016-06-01,,2016,6,1,Wednesday,,At Intersection,Rear End
2016-06-01,,2016,6,1,Wednesday,,At Intersection,Rear End
2016-06-01,,2016,6,1,Wednesday,,At Intersection,Rear End
2016-06-01,,2016,6,1,Wednesday,,At Intersection,Rear End
2016-06-01,,2016,6,1,Wednesday,,At Intersection,Cyclist Collisions
2016-06-01,,2016,6,1,Wednesday,,At Intersection,Cyclist Collisions
2016-06-03,,2016,6,3,Friday,,At Intersection,Rear End
2016-06-03,,2016,6,3,Friday,,At Intersection,Rear End
2016-06-03,,2016,6,3,Friday,,At Intersection,Rear End
2016-06-03,,2016,6,3,Friday,,At Intersection,Rear End
2016-06-03,,2016,6,3,Friday,,At Intersection,Rear End
2016-06-03,,2016,6,3,Friday,,At Intersection,Rear End
2016-06-03,,2016,6,3,Friday,,At Intersection,Rear End
2016-06-03,,2016,6,3,Friday,,At Intersection,Rear End
2016-06-03,,2016,6,3,Friday,,At Intersection,Pedestrian Collisions
2016-06-03,,2016,6,3,Friday,,At Intersection,Pedestrian Collisions
2016-06-03,,2016,6,3,Friday,,At Intersection,Pedestrian Collisions
2016-06-03,,2016,6,3,Friday,,At Intersection,Pedestrian Collisions
2016-06-03,,2016,6,3,Friday,,At Intersection,Pedestrian Collisions
2016-06-04,,2016,6,4,Saturday,,Non Intersection,Pedestrian Collisions
2016-06-04,,2016,6,4,Saturday,,Non Intersection,Pedestrian Collisions
2016-06-04,,2016,6,4,Saturday,,At Intersection,Turning Movement
2016-06-04,,2016,6,4,Saturday,,At Intersection,Turning Movement
2016-06-04,,2016,6,4,Saturday,,At Intersection,Turning Movement
2016-06-04,,2016,6,4,Saturday,,At Intersection,Turning Movement
2016-06-04,,2016,6,4,Saturday,,At Intersection,Turning Movement
2016-06-05,,2016,6,5,Sunday,,Non Intersection,Rear End
2016-06-05,,2016,6,5,Sunday,,Non Intersection,Rear End
2016-06-06,,2016,6,6,Monday,,At Intersection,Turning Movement
2016-06-06,,2016,6,6,Monday,,At Intersection,Turning Movement
2016-06-06,,2016,6,6,Monday,,At Intersection,Turning Movement
2016-06-06,,2016,6,6,Monday,,At Intersection,Turning Movement
2016-06-06,,2016,6,6,Monday,,At Intersection,Turning Movement
2016-06-08,,2016,6,8,Wednesday,,Non Intersection,SMV Other
2016-06-09,,2016,6,9,Thursday,,Intersection Related,Cyclist Collisions
2016-06-09,,2016,6,9,Thursday,,Intersection Related,Cyclist Collisions
2016-06-09,,2016,6,9,Thursday,,Non Intersection,Pedestrian Collisions
2016-06-09,,2016,6,9,Thursday,,Non Intersection,Pedestrian Collisions
2016-06-12,,2016,6,12,Sunday,,At Intersection,Angle
2016-06-12,,2016,6,12,Sunday,,At Intersection,Angle
2016-06-12,,2016,6,12,Sunday,,At Intersection,Angle
2016-06-14,,2016,6,14,Tuesday,,Non Intersection,Cyclist Collisions
2016-06-14,,2016,6,14,Tuesday,,Non Intersection,Cyclist Collisions
